1,1,117.00,152.00,86.70,185.10,1,-1,-1,-1
1,2,19.00,149.00,72.50,189.90,1,-1,-1,-1
1,3,250.00,197.00,20.60,56.60,1,-1,-1,-1
1,4,237.00,188.00,28.10,69.80,1,-1,-1,-1
2,1,115.70,152.00,87.15,186.18,1,-1,-1,-1
2,2,16.76,147.30,74.87,196.31,1,-1,-1,-1
2,3,247.98,199.27,19.87,54.67,1,-1,-1,-1
2,4,235.76,192.54,26.90,66.74,1,-1,-1,-1
3,1,118.83,146.35,87.79,188.22,1,-1,-1,-1
3,2,18.24,142.73,77.23,202.77,1,-1,-1,-1
3,3,245.83,195.32,24.20,66.63,1,-1,-1,-1
3,4,231.76,190.99,28.04,69.92,1,-1,-1,-1
4,1,120.52,146.64,88.02,188.97,1,-1,-1,-1
4,2,23.34,140.88,78.55,206.57,1,-1,-1,-1
4,3,250.16,198.08,23.37,64.29,1,-1,-1,-1
4,4,229.90,191.67,28.78,71.96,1,-1,-1,-1
4,5,209.36,200.60,22.72,52.78,1,-1,-1,-1
5,1,128.72,148.06,88.66,190.55,1,-1,-1,-1
5,2,26.10,143.99,78.09,205.25,1,-1,-1,-1
5,3,243.97,197.39,25.58,69.99,1,-1,-1,-1
5,5,209.49,202.47,26.14,61.00,1,-1,-1,-1
6,1,137.43,149.90,89.20,192.24,1,-1,-1,-1
6,2,32.67,143.28,80.32,211.42,1,-1,-1,-1
6,3,246.13,198.39,25.45,69.13,1,-1,-1,-1
6,7,267.48,200.40,24.98,67.06,1,-1,-1,-1
6,4,223.12,201.11,26.05,65.06,1,-1,-1,-1
7,1,140.87,149.32,89.87,193.14,1,-1,-1,-1
7,2,37.07,139.17,80.92,213.67,1,-1,-1,-1
7,3,250.64,195.58,26.59,72.13,1,-1,-1,-1
7,7,272.93,200.74,25.12,67.42,1,-1,-1,-1
7,4,224.66,199.94,26.82,67.41,1,-1,-1,-1
8,1,148.63,148.44,89.61,192.63,1,-1,-1,-1
8,2,38.39,144.03,81.72,215.61,1,-1,-1,-1
8,3,257.39,196.42,26.47,72.12,1,-1,-1,-1
8,7,281.70,200.28,24.49,65.91,1,-1,-1,-1
8,4,233.05,203.51,24.98,62.86,1,-1,-1,-1
9,1,149.39,145.49,91.92,197.71,1,-1,-1,-1
9,2,43.00,140.09,84.24,222.34,1,-1,-1,-1
9,3,264.60,198.05,25.98,71.11,1,-1,-1,-1
9,7,287.19,200.74,25.13,67.69,1,-1,-1,-1
9,4,237.87,204.17,24.89,62.59,1,-1,-1,-1
10,1,155.44,143.74,96.12,206.88,1,-1,-1,-1
10,2,51.01,137.31,84.46,220.44,1,-1,-1,-1
10,3,271.35,197.38,25.64,70.49,1,-1,-1,-1
10,7,287.37,197.71,25.53,68.81,1,-1,-1,-1
10,4,247.45,201.71,26.08,66.05,1,-1,-1,-1
11,1,161.71,138.58,99.13,214.53,1,-1,-1,-1
11,2,54.96,138.84,84.73,221.18,1,-1,-1,-1
11,7,284.46,198.46,24.79,67.05,1,-1,-1,-1
11,4,255.34,205.36,24.33,61.79,1,-1,-1,-1
11,13,141.06,194.20,25.74,74.12,1,-1,-1,-1
12,1,169.84,140.43,100.72,218.44,1,-1,-1,-1
12,2,58.27,136.84,86.91,226.50,1,-1,-1,-1
12,7,290.92,200.08,24.77,67.01,1,-1,-1,-1
12,13,148.55,194.09,25.56,73.55,1,-1,-1,-1
12,14,306.75,197.60,24.51,72.40,1,-1,-1,-1
12,15,321.57,205.00,20.69,49.86,1,-1,-1,-1
12,3,269.17,201.77,24.42,66.85,1,-1,-1,-1
13,1,177.19,141.20,101.74,219.63,1,-1,-1,-1
13,2,65.76,141.27,85.89,224.59,1,-1,-1,-1
13,13,156.90,194.03,26.53,76.41,1,-1,-1,-1
13,14,304.73,199.50,23.68,69.94,1,-1,-1,-1
13,15,322.01,202.80,25.23,60.95,1,-1,-1,-1
13,3,274.51,206.26,23.09,62.43,1,-1,-1,-1
14,1,187.69,136.98,102.85,222.27,1,-1,-1,-1
14,2,74.12,135.82,86.68,228.16,1,-1,-1,-1
14,14,308.83,201.76,23.58,69.43,1,-1,-1,-1
14,15,321.07,196.42,28.41,68.99,1,-1,-1,-1
14,7,285.69,199.25,26.07,70.78,1,-1,-1,-1
15,1,197.97,138.62,102.83,220.82,1,-1,-1,-1
15,2,82.27,133.11,88.67,235.59,1,-1,-1,-1
15,15,320.85,196.62,28.99,70.64,1,-1,-1,-1
15,17,177.47,199.60,23.84,66.92,1,-1,-1,-1
15,7,293.45,203.66,25.24,68.42,1,-1,-1,-1
16,1,203.35,135.37,104.78,224.74,1,-1,-1,-1
16,2,85.58,129.51,92.10,244.00,1,-1,-1,-1
16,15,323.82,195.48,28.59,70.00,1,-1,-1,-1
16,17,183.35,196.47,25.89,72.66,1,-1,-1,-1
16,7,299.50,204.00,23.68,64.20,1,-1,-1,-1
16,18,346.18,199.20,25.30,72.68,1,-1,-1,-1
16,19,-10.35,149.00,55.70,168.78,1,-1,-1,-1
17,1,208.91,132.86,108.97,235.79,1,-1,-1,-1
17,2,86.58,126.85,93.67,250.35,1,-1,-1,-1
17,15,327.10,194.40,28.94,71.42,1,-1,-1,-1
17,17,187.17,193.07,27.38,76.77,1,-1,-1,-1
17,18,350.45,194.64,25.45,73.02,1,-1,-1,-1
17,19,-11.40,145.08,57.46,173.55,1,-1,-1,-1
17,14,306.08,198.74,23.39,68.38,1,-1,-1,-1
18,1,210.11,130.64,113.12,245.66,1,-1,-1,-1
18,2,85.90,128.43,93.98,250.27,1,-1,-1,-1
18,15,334.13,194.63,27.82,68.98,1,-1,-1,-1
18,17,192.02,191.03,27.41,77.16,1,-1,-1,-1
18,18,352.63,191.03,25.86,73.89,1,-1,-1,-1
18,19,-10.27,142.46,55.09,166.13,1,-1,-1,-1
18,20,48.34,198.20,27.37,66.52,1,-1,-1,-1
18,14,309.28,198.20,24.15,70.27,1,-1,-1,-1
19,1,214.57,127.24,112.55,245.14,1,-1,-1,-1
19,2,85.75,126.50,95.81,256.29,1,-1,-1,-1
19,15,335.31,188.89,31.20,77.84,1,-1,-1,-1
19,17,195.25,190.85,26.43,74.50,1,-1,-1,-1
19,18,355.50,187.67,25.96,74.18,1,-1,-1,-1
19,19,-9.48,139.43,53.99,162.58,1,-1,-1,-1
19,20,47.52,194.73,28.32,69.02,1,-1,-1,-1
19,14,311.43,194.76,25.86,74.63,1,-1,-1,-1
19,25,416.47,196.00,27.23,79.78,1,-1,-1,-1
20,1,212.09,125.30,112.20,243.27,1,-1,-1,-1
20,2,78.56,114.16,100.74,270.54,1,-1,-1,-1
20,15,336.22,190.52,28.83,72.64,1,-1,-1,-1
20,17,192.96,187.54,27.16,76.49,1,-1,-1,-1
20,18,356.74,185.08,24.14,68.94,1,-1,-1,-1
20,20,44.15,191.11,28.29,69.24,1,-1,-1,-1
20,14,312.05,193.47,23.81,68.14,1,-1,-1,-1
20,25,410.49,191.53,30.56,89.00,1,-1,-1,-1
21,1,210.90,125.91,113.11,247.98,1,-1,-1,-1
21,2,75.50,115.83,100.91,269.99,1,-1,-1,-1
21,15,340.43,189.31,30.44,78.19,1,-1,-1,-1
21,17,194.93,184.39,27.56,77.74,1,-1,-1,-1
21,18,364.93,189.44,25.40,72.60,1,-1,-1,-1
21,20,42.25,189.62,27.98,68.82,1,-1,-1,-1
21,25,417.95,192.33,26.78,77.60,1,-1,-1,-1
21,29,384.73,190.80,25.99,78.16,1,-1,-1,-1
22,1,211.24,118.40,117.33,261.17,1,-1,-1,-1
22,2,70.67,112.06,103.66,276.58,1,-1,-1,-1
22,15,347.41,192.04,28.78,74.95,1,-1,-1,-1
22,17,195.52,183.84,28.26,79.95,1,-1,-1,-1
22,18,369.84,187.11,26.20,74.22,1,-1,-1,-1
22,20,42.37,189.06,27.25,67.09,1,-1,-1,-1
22,25,413.70,193.39,24.75,71.61,1,-1,-1,-1
22,29,386.73,186.46,27.47,82.25,1,-1,-1,-1
23,1,213.70,119.39,118.08,266.59,1,-1,-1,-1
23,2,69.25,107.44,106.46,282.86,1,-1,-1,-1
23,15,344.90,185.98,33.63,88.10,1,-1,-1,-1
23,17,198.33,185.58,28.09,79.69,1,-1,-1,-1
23,18,373.24,191.39,23.86,67.48,1,-1,-1,-1
23,20,45.80,192.79,27.84,68.33,1,-1,-1,-1
23,29,387.55,196.59,24.01,71.68,1,-1,-1,-1
23,14,318.76,191.11,29.04,82.66,1,-1,-1,-1
24,1,215.55,114.71,123.08,279.85,1,-1,-1,-1
