1,1,97.00,545.00,79.00,239.00,1,-1,-1,-1
1,2,369.00,401.00,79.00,239.00,1,-1,-1,-1
1,3,546.66,146.51,59.63,180.89,1,-1,-1,-1
1,4,1638.00,255.64,59.63,180.89,1,-1,-1,-1
1,5,1043.80,134.38,59.63,180.89,1,-1,-1,-1
1,6,792.96,148.08,55.57,168.71,1,-1,-1,-1
1,7,1742.10,460.65,68.64,207.93,1,-1,-1,-1
1,8,1104.40,207.14,59.63,180.89,1,-1,-1,-1
1,9,498.16,122.26,59.63,180.89,1,-1,-1,-1
1,10,906.10,125.45,55.57,168.71,1,-1,-1,-1
1,11,351.89,91.97,63.98,193.94,1,-1,-1,-1
1,12,222.68,127.67,51.78,157.34,1,-1,-1,-1
1,13,1377.00,561.00,79.00,239.00,1,-1,-1,-1
1,14,257.00,353.00,79.00,239.00,1,-1,-1,-1
1,15,871.73,117.96,63.98,193.94,1,-1,-1,-1
1,16,221.93,403.88,63.98,193.94,1,-1,-1,-1
1,17,1415.20,204.65,55.57,168.71,1,-1,-1,-1
2,1,97.00,545.00,79.00,239.00,1,-1,-1,-1
2,2,369.00,401.00,79.00,239.00,1,-1,-1,-1
2,3,546.66,146.51,59.63,180.89,1,-1,-1,-1
2,4,1633.88,253.42,64.69,196.24,1,-1,-1,-1
2,5,1043.80,134.38,59.63,180.89,1,-1,-1,-1
2,6,792.96,148.08,55.57,168.71,1,-1,-1,-1
2,7,1736.78,453.96,71.46,216.44,1,-1,-1,-1
2,8,1104.40,207.14,59.63,180.89,1,-1,-1,-1
2,9,498.16,122.26,59.63,180.89,1,-1,-1,-1
2,10,906.10,125.45,55.57,168.71,1,-1,-1,-1
2,11,352.31,95.40,61.54,186.53,1,-1,-1,-1
2,12,229.68,100.03,58.62,178.11,1,-1,-1,-1
2,13,1377.00,561.00,79.00,239.00,1,-1,-1,-1
2,14,253.98,366.67,73.17,221.37,1,-1,-1,-1
2,15,871.73,117.96,63.98,193.94,1,-1,-1,-1
2,16,221.93,403.88,63.98,193.94,1,-1,-1,-1
2,17,1431.56,226.71,57.85,175.62,1,-1,-1,-1
3,1,97.00,545.00,79.00,239.00,1,-1,-1,-1
3,2,374.84,397.48,82.59,249.84,1,-1,-1,-1
3,3,546.66,146.51,59.63,180.89,1,-1,-1,-1
3,4,1631.89,252.34,67.15,203.68,1,-1,-1,-1
3,5,1043.80,134.38,59.63,180.89,1,-1,-1,-1
3,6,792.96,148.08,55.57,168.71,1,-1,-1,-1
3,7,1734.16,450.67,72.84,220.62,1,-1,-1,-1
3,8,1096.78,207.14,59.63,180.89,1,-1,-1,-1
3,9,498.16,122.26,59.63,180.89,1,-1,-1,-1
3,10,908.84,123.44,58.10,176.38,1,-1,-1,-1
