1,1408,18.60,152.30,76.30,193.50,1,-1,-1,-1
1,1409,115.40,155.20,86.70,172.50,1,-1,-1,-1
1,1410,306.90,212.50,14.10,33.50,1,-1,-1,-1
2,1408,19.26,149.00,76.88,194.98,1,-1,-1,-1
2,1409,116.39,153.46,89.15,177.36,1,-1,-1,-1
2,1410,310.91,213.63,13.80,32.81,1,-1,-1,-1
3,1408,19.93,143.31,80.45,204.09,1,-1,-1,-1
3,1409,117.81,149.62,92.38,183.97,1,-1,-1,-1
3,1410,316.26,213.11,13.71,32.53,1,-1,-1,-1
4,1408,24.02,144.30,80.59,204.44,1,-1,-1,-1
4,1409,121.65,148.33,93.24,186.05,1,-1,-1,-1
4,1410,322.67,212.40,13.99,33.15,1,-1,-1,-1
4,1411,254.04,197.78,25.83,65.94,1,-1,-1,-1
5,1408,30.27,146.80,81.27,205.88,1,-1,-1,-1
5,1409,127.81,148.73,96.67,193.57,1,-1,-1,-1
5,1410,328.95,212.91,14.30,33.87,1,-1,-1,-1
5,1411,261.76,198.72,26.48,67.61,1,-1,-1,-1
5,1412,239.48,194.70,28.57,70.66,1,-1,-1,-1
6,1408,34.56,147.87,81.37,205.67,1,-1,-1,-1
6,1409,133.71,146.08,98.31,197.71,1,-1,-1,-1
6,1411,269.48,201.27,25.94,66.24,1,-1,-1,-1
6,1412,246.10,197.55,27.86,68.84,1,-1,-1,-1
6,1413,224.37,202.44,22.17,66.04,1,-1,-1,-1
7,1408,37.14,143.27,83.87,212.37,1,-1,-1,-1
7,1409,138.59,145.64,98.61,198.95,1,-1,-1,-1
7,1411,277.30,200.39,25.91,66.12,1,-1,-1,-1
7,1412,253.17,197.16,27.84,68.87,1,-1,-1,-1
7,1413,230.13,202.25,22.06,65.55,1,-1,-1,-1
8,1408,39.48,141.22,86.70,219.29,1,-1,-1,-1
8,1409,143.13,146.49,99.60,201.04,1,-1,-1,-1
8,1411,284.93,202.09,26.06,66.52,1,-1,-1,-1
8,1412,261.02,198.93,27.22,67.41,1,-1,-1,-1
8,1413,236.81,202.19,22.74,67.41,1,-1,-1,-1
9,1408,43.27,140.36,87.57,221.38,1,-1,-1,-1
9,1409,147.68,143.85,100.43,202.87,1,-1,-1,-1
9,1411,291.25,202.43,26.23,66.94,1,-1,-1,-1
9,1412,267.20,198.36,28.01,69.62,1,-1,-1,-1
9,1413,242.85,202.62,22.95,67.78,1,-1,-1,-1
9,1410,355.87,214.11,14.53,34.56,1,-1,-1,-1
10,1408,48.95,138.36,88.60,224.47,1,-1,-1,-1
10,1409,154.74,143.49,101.57,205.35,1,-1,-1,-1
10,1411,299.30,202.09,26.51,67.64,1,-1,-1,-1
10,1412,275.58,198.71,27.57,68.83,1,-1,-1,-1
10,1413,250.62,201.98,23.37,68.81,1,-1,-1,-1
10,1410,364.33,215.08,14.25,33.70,1,-1,-1,-1
11,1408,53.37,135.99,90.31,228.09,1,-1,-1,-1
11,1409,161.61,143.40,102.14,206.69,1,-1,-1,-1
11,1411,306.85,201.19,27.15,69.18,1,-1,-1,-1
11,1412,282.47,198.10,27.73,69.72,1,-1,-1,-1
11,1413,258.31,201.13,23.88,69.97,1,-1,-1,-1
11,1410,372.67,216.42,13.77,32.32,1,-1,-1,-1
12,1408,61.19,135.66,91.63,232.44,1,-1,-1,-1
12,1409,168.83,140.51,106.61,216.32,1,-1,-1,-1
12,1411,316.28,201.98,27.69,70.48,1,-1,-1,-1
12,1412,292.48,201.27,27.20,68.82,1,-1,-1,-1
12,1413,268.83,202.74,23.87,69.55,1,-1,-1,-1
12,1410,382.32,217.51,14.07,32.98,1,-1,-1,-1
12,1414,152.96,196.02,25.98,72.42,1,-1,-1,-1
13,1408,64.94,136.04,92.34,234.04,1,-1,-1,-1
13,1409,177.19,141.84,106.92,217.60,1,-1,-1,-1
13,1411,324.23,202.19,27.50,70.28,1,-1,-1,-1
13,1412,299.71,201.07,27.06,68.76,1,-1,-1,-1
13,1413,275.93,203.89,23.56,68.53,1,-1,-1,-1
13,1410,390.18,218.01,14.21,33.15,1,-1,-1,-1
13,1414,159.80,197.15,26.13,72.79,1,-1,-1,-1
14,1408,73.85,135.52,93.24,237.15,1,-1,-1,-1
14,1409,186.68,139.22,109.13,222.63,1,-1,-1,-1
14,1411,333.47,200.79,27.96,71.65,1,-1,-1,-1
14,1412,309.00,201.50,26.60,67.80,1,-1,-1,-1
14,1413,285.46,202.96,23.92,69.29,1,-1,-1,-1
14,1410,399.42,216.25,14.79,34.36,1,-1,-1,-1
14,1414,168.47,196.46,26.67,74.30,1,-1,-1,-1
15,1408,79.70,134.05,94.83,242.40,1,-1,-1,-1
15,1409,196.38,139.61,109.32,224.00,1,-1,-1,-1
15,1411,342.95,200.59,28.39,72.73,1,-1,-1,-1
15,1412,319.70,199.06,27.67,71.03,1,-1,-1,-1
15,1413,296.39,202.27,24.32,70.16,1,-1,-1,-1
