1,1,889.98,422.96,137.56,519.61,1,-1,-1,-1
1,2,508.54,456.21,32.47,105.35,1,-1,-1,-1
1,3,1010.86,411.55,161.16,611.84,1,-1,-1,-1
1,4,773.37,444.21,72.25,206.03,1,-1,-1,-1
1,5,383.45,464.59,40.82,111.85,1,-1,-1,-1
1,6,1368.32,418.32,92.07,290.99,1,-1,-1,-1
1,7,1171.64,448.99,43.77,102.79,1,-1,-1,-1
1,8,1025.46,427.18,148.46,435.46,1,-1,-1,-1
1,9,579.56,456.21,21.54,61.52,1,-1,-1,-1
1,10,598.83,457.81,21.33,55.81,1,-1,-1,-1
1,11,536.79,457.52,22.12,59.58,1,-1,-1,-1
1,12,1633.74,415.30,165.41,473.26,1,-1,-1,-1
1,13,625.89,457.51,21.90,61.84,1,-1,-1,-1
1,14,558.86,456.74,21.98,62.28,1,-1,-1,-1
1,15,415.58,465.78,41.07,105.54,1,-1,-1,-1
1,16,843.24,449.65,21.41,65.04,1,-1,-1,-1
1,17,988.76,450.52,28.21,79.58,1,-1,-1,-1
1,18,595.76,441.12,19.09,44.13,1,-1,-1,-1
1,19,501.27,462.09,25.35,82.94,1,-1,-1,-1
1,20,1571.52,406.36,161.05,407.46,1,-1,-1,-1
1,21,437.02,457.41,34.37,93.53,1,-1,-1,-1
1,22,1115.65,446.87,37.86,101.08,1,-1,-1,-1
1,23,1013.46,456.09,26.48,72.78,1,-1,-1,-1
1,24,806.95,445.35,23.93,80.12,1,-1,-1,-1
1,25,393.88,461.89,34.96,98.33,1,-1,-1,-1
1,26,1102.42,444.05,35.49,96.56,1,-1,-1,-1
1,27,595.15,446.14,23.51,64.84,1,-1,-1,-1
2,1,890.51,422.53,138.44,523.03,1,-1,-1,-1
2,2,508.06,456.06,32.50,105.46,1,-1,-1,-1
2,3,1014.47,413.54,160.28,608.01,1,-1,-1,-1
2,4,775.43,446.50,71.59,204.04,1,-1,-1,-1
2,5,382.91,463.87,41.07,112.61,1,-1,-1,-1
2,6,1361.53,419.59,91.27,288.15,1,-1,-1,-1
2,7,1173.03,449.59,43.64,102.51,1,-1,-1,-1
2,8,1027.96,428.87,145.19,425.87,1,-1,-1,-1
2,9,579.80,456.09,21.47,61.34,1,-1,-1,-1
2,10,598.84,458.35,21.12,55.23,1,-1,-1,-1
2,11,537.13,457.58,22.12,59.55,1,-1,-1,-1
2,12,1638.86,416.66,166.60,477.57,1,-1,-1,-1
2,13,626.44,457.98,21.77,61.50,1,-1,-1,-1
2,14,559.08,456.82,21.78,61.68,1,-1,-1,-1
2,15,414.27,466.42,40.95,105.20,1,-1,-1,-1
2,16,843.97,450.27,21.64,65.71,1,-1,-1,-1
2,17,987.99,450.66,29.15,82.22,1,-1,-1,-1
2,18,595.93,441.13,18.96,43.82,1,-1,-1,-1
2,19,500.75,460.64,25.69,84.02,1,-1,-1,-1
2,20,1582.29,406.84,160.31,406.08,1,-1,-1,-1
2,21,436.15,457.38,35.56,96.81,1,-1,-1,-1
2,22,1115.65,447.21,37.32,99.60,1,-1,-1,-1
2,23,1013.52,455.55,26.58,72.97,1,-1,-1,-1
2,24,808.03,446.32,24.61,82.30,1,-1,-1,-1
2,25,393.91,462.94,34.43,96.85,1,-1,-1,-1
2,26,1102.18,445.52,35.40,96.34,1,-1,-1,-1
2,27,595.03,445.63,23.11,63.70,1,-1,-1,-1
3,1,890.38,421.11,139.37,526.78,1,-1,-1,-1
3,2,507.70,456.23,32.64,105.89,1,-1,-1,-1
3,3,1017.56,412.36,160.68,608.29,1,-1,-1,-1
3,4,778.08,446.76,71.69,204.28,1,-1,-1,-1
3,5,382.79,463.36,41.14,112.85,1,-1,-1,-1
3,6,1353.38,419.53,91.24,287.30,1,-1,-1,-1
3,7,1175.13,448.61,43.77,102.86,1,-1,-1,-1
3,8,1026.82,427.43,144.20,422.77,1,-1,-1,-1
