1,1,1359.10,413.27,120.26,362.77,1,-1,-1,-1
1,2,571.03,402.13,104.56,315.68,1,-1,-1,-1
2,1,1359.10,413.27,120.26,362.77,1,-1,-1,-1
2,2,582.27,440.95,87.47,264.09,1,-1,-1,-1
3,1,1359.10,413.27,120.26,362.77,1,-1,-1,-1
3,2,573.32,410.03,101.08,305.19,1,-1,-1,-1
4,1,1377.57,413.27,120.26,362.77,1,-1,-1,-1
4,2,586.11,425.23,99.58,300.67,1,-1,-1,-1
5,1,1383.48,413.27,120.26,362.77,1,-1,-1,-1
5,2,585.31,441.10,89.25,269.49,1,-1,-1,-1
5,3,1480.30,413.27,120.26,362.77,1,-1,-1,-1
6,1,1402.54,413.27,120.26,362.77,1,-1,-1,-1
6,2,588.63,442.91,90.18,272.31,1,-1,-1,-1
6,3,1480.30,413.27,120.26,362.77,1,-1,-1,-1
7,1,1399.28,397.68,132.82,400.65,1,-1,-1,-1
7,2,591.63,437.89,95.14,287.29,1,-1,-1,-1
7,3,1499.21,413.27,120.26,362.77,1,-1,-1,-1
8,1,1405.11,392.16,131.09,395.43,1,-1,-1,-1
8,2,592.61,436.07,96.87,292.53,1,-1,-1,-1
8,3,1505.11,413.27,120.26,362.77,1,-1,-1,-1
9,1,1418.46,390.26,136.47,411.62,1,-1,-1,-1
9,2,592.85,435.29,97.51,294.44,1,-1,-1,-1
9,3,1506.66,413.27,120.26,362.77,1,-1,-1,-1
10,1,1429.05,406.64,132.31,399.06,1,-1,-1,-1
10,2,592.85,434.95,97.71,295.07,1,-1,-1,-1
10,3,1506.86,413.27,120.26,362.77,1,-1,-1,-1
11,1,1432.72,395.85,130.54,393.71,1,-1,-1,-1
11,2,590.87,439.96,93.38,282.00,1,-1,-1,-1
11,3,1523.45,413.27,120.26,362.77,1,-1,-1,-1
12,1,1446.49,391.96,136.02,410.25,1,-1,-1,-1
12,2,586.55,445.05,87.54,264.39,1,-1,-1,-1
12,3,1529.22,413.27,120.26,362.77,1,-1,-1,-1
12,7,729.00,449.00,39.00,119.00,1,-1,-1,-1
12,8,1254.98,448.83,31.99,97.87,1,-1,-1,-1
13,1,1441.28,389.35,144.52,435.85,1,-1,-1,-1
13,2,588.44,443.57,89.62,270.69,1,-1,-1,-1
13,3,1531.04,413.27,120.26,362.77,1,-1,-1,-1
13,7,729.00,449.00,39.00,119.00,1,-1,-1,-1
13,8,1254.68,447.18,33.43,102.26,1,-1,-1,-1
14,1,1449.02,389.61,141.35,426.25,1,-1,-1,-1
14,2,589.09,443.02,90.35,272.92,1,-1,-1,-1
14,3,1535.29,415.70,126.10,380.37,1,-1,-1,-1
14,7,729.65,447.33,41.20,125.70,1,-1,-1,-1
14,8,1254.59,446.64,33.89,103.68,1,-1,-1,-1
15,1,1451.73,389.85,139.92,421.94,1,-1,-1,-1
15,2,589.30,442.77,90.65,273.81,1,-1,-1,-1
15,3,1535.87,399.58,134.33,405.19,1,-1,-1,-1
15,7,729.85,446.81,41.89,127.81,1,-1,-1,-1
15,8,1254.56,446.52,33.99,104.00,1,-1,-1,-1
16,1,1452.50,390.02,139.32,420.10,1,-1,-1,-1
16,2,589.36,442.62,90.76,274.18,1,-1,-1,-1
16,3,1536.76,410.13,131.46,396.52,1,-1,-1,-1
16,7,729.91,446.67,42.08,128.38,1,-1,-1,-1
16,8,1254.56,446.52,34.00,104.00,1,-1,-1,-1
17,1,1457.15,407.19,132.92,400.80,1,-1,-1,-1
17,2,589.36,442.54,90.81,274.34,1,-1,-1,-1
17,8,1254.57,446.54,33.97,103.94,1,-1,-1,-1
18,1,1453.94,396.50,136.63,411.99,1,-1,-1,-1
18,2,589.35,442.47,90.84,274.42,1,-1,-1,-1
18,8,1254.57,446.57,33.95,103.87,1,-1,-1,-1
18,9,465.47,444.35,104.56,315.68,1,-1,-1,-1
19,1,1470.99,392.63,137.97,416.01,1,-1,-1,-1
19,2,589.32,442.42,90.85,274.47,1,-1,-1,-1
19,8,1254.90,448.39,32.37,99.03,1,-1,-1,-1
19,9,465.47,444.35,104.56,315.68,1,-1,-1,-1
20,1,1495.13,405.81,126.65,381.90,1,-1,-1,-1
20,2,589.30,442.38,90.86,274.50,1,-1,-1,-1
20,8,1255.03,449.09,31.76,97.19,1,-1,-1,-1
20,9,471.90,451.90,99.09,299.18,1,-1,-1,-1
21,1,1504.63,395.85,134.41,405.28,1,-1,-1,-1
21,2,589.28,442.35,90.87,274.53,1,-1,-1,-1
21,8,1254.75,447.52,33.12,101.34,1,-1,-1,-1
21,9,477.82,445.02,92.34,278.81,1,-1,-1,-1
22,1,1523.23,406.94,125.38,378.06,1,-1,-1,-1
22,2,589.26,442.32,90.87,274.55,1,-1,-1,-1
22,8,1254.65,446.96,33.61,102.83,1,-1,-1,-1
22,9,475.59,451.84,95.41,288.07,1,-1,-1,-1
22,3,1609.37,416.90,129.19,389.66,1,-1,-1,-1
23,1,1514.09,396.31,133.92,403.82,1,-1,-1,-1
23,2,591.27,429.81,99.86,301.69,1,-1,-1,-1
23,8,1254.61,446.75,33.79,103.38,1,-1,-1,-1
23,9,478.47,445.43,91.74,276.99,1,-1,-1,-1
23,3,1593.93,397.97,142.35,429.31,1,-1,-1,-1
24,1,1542.31,391.38,143.39,432.33,1,-1,-1,-1
24,2,592.00,425.23,103.16,311.63,1,-1,-1,-1
24,8,1254.91,448.43,32.33,98.94,1,-1,-1,-1
24,9,477.49,435.05,105.62,318.90,1,-1,-1,-1
24,3,1624.76,409.86,134.15,404.56,1,-1,-1,-1
24,7,721.64,455.26,41.86,127.70,1,-1,-1,-1
25,1,1552.99,389.49,147.03,443.28,1,-1,-1,-1
25,2,592.27,423.44,104.44,315.50,1,-1,-1,-1
25,8,1255.03,449.08,31.77,97.21,1,-1,-1,-1
25,9,490.89,438.91,96.40,291.09,1,-1,-1,-1
25,3,1640.94,397.47,136.93,412.92,1,-1,-1,-1
25,7,721.19,455.68,41.82,127.56,1,-1,-1,-1
26,1,1576.08,388.80,148.41,447.44,1,-1,-1,-1
26,2,592.36,409.11,104.91,316.88,1,-1,-1,-1
26,8,1254.75,447.54,33.10,101.30,1,-1,-1,-1
26,9,493.70,435.38,97.00,292.89,1,-1,-1,-1
26,7,721.04,455.83,41.81,127.52,1,-1,-1,-1
27,1,1584.70,388.58,148.89,448.85,1,-1,-1,-1
27,2,590.39,429.64,96.20,290.61,1,-1,-1,-1
27,8,1254.65,446.98,33.59,102.79,1,-1,-1,-1
27,9,497.14,439.43,92.78,280.17,1,-1,-1,-1
27,7,720.84,456.89,39.93,121.78,1,-1,-1,-1
28,1,1587.61,388.55,149.01,449.21,1,-1,-1,-1
28,2,591.50,432.68,97.12,293.39,1,-1,-1,-1
28,8,1254.93,448.50,32.27,98.75,1,-1,-1,-1
28,9,490.95,442.56,100.54,303.60,1,-1,-1,-1
28,7,720.79,457.25,39.22,119.62,1,-1,-1,-1
28,3,1672.13,391.87,138.10,416.44,1,-1,-1,-1
29,1,1607.87,388.57,149.00,449.17,1,-1,-1,-1
29,2,590.02,438.87,93.12,281.30,1,-1,-1,-1
29,8,1254.72,447.33,33.29,101.87,1,-1,-1,-1
29,9,493.27,437.14,98.66,297.92,1,-1,-1,-1
29,3,1696.29,369.50,145.00,437.22,1,-1,-1,-1
30,1,1615.24,388.62,148.95,448.99,1,-1,-1,-1
30,2,585.41,389.27,111.19,335.83,1,-1,-1,-1
30,8,1254.95,448.63,32.15,98.40,1,-1,-1,-1
30,9,494.07,448.15,97.89,295.61,1,-1,-1,-1
31,1,1617.64,388.68,148.89,448.79,1,-1,-1,-1
31,2,594.99,422.98,95.57,288.68,1,-1,-1,-1
31,8,1254.73,447.38,33.24,101.73,1,-1,-1,-1
31,9,494.28,452.28,97.60,294.76,1,-1,-1,-1
32,1,1618.16,388.73,148.82,448.58,1,-1,-1,-1
32,2,593.21,408.22,101.77,307.40,1,-1,-1,-1
32,8,1250.01,443.43,35.25,107.85,1,-1,-1,-1
32,9,496.80,445.84,93.14,281.29,1,-1,-1,-1
32,10,1448.74,430.35,42.52,129.46,1,-1,-1,-1
33,1,1617.99,388.77,148.76,448.38,1,-1,-1,-1
33,2,602.56,429.16,95.05,287.12,1,-1,-1,-1
33,8,1252.78,445.37,34.43,105.34,1,-1,-1,-1
33,9,497.65,443.35,91.45,276.21,1,-1,-1,-1
33,10,1449.71,429.85,42.05,128.01,1,-1,-1,-1
34,1,1637.21,388.82,148.71,448.21,1,-1,-1,-1
34,2,606.29,437.77,92.29,278.79,1,-1,-1,-1
